author,comment,publishedTimeText,replyCount,voteCount,comment_after_cleansing,cluster,label
@noone-qo4kw,"7:59 ""hemat pangkal kaya, frugal living to the max. Kalau bisa bekas knp baru, kalau bisa cash knp kredit.""",7 months ago,0,0,759 hemat pangkal kaya frugal living to the max bekas knp cash knp kredit,4,Promosi Judi
@fadelk_,"""Kita tuh sama, endingnya kita mati di 2x1 dan jadi abu"" njimm, peng peng peng",7 months ago,0,0,tuh endingnya mati 2x1 abu njimm peng peng peng,4,Promosi Judi
@sofyanabdilahwijaya,mungkin untuk pribadi saya lebih suka ditampar dengan kata2 fakta seperti ini dari pada kata2 manis motivator,7 months ago,1,2,pribadi suka tampar kata2 fakta kata2 manis motivator,4,Promosi Judi
@Valdiarrizabalaga,25:13,7 months ago,0,1,2513,4,Promosi Judi
@nasywapraja,🙏,7 months ago,1,2,,4,Promosi Judi
@projectxyzchannel,Makasih banyak dr.tirta,7 months ago,0,1,makasih drtirta,4,Promosi Judi
@suherdinar12_46,"dokter tirta satu kata-kata  ""NDASMUUU DEEERRRRR"" Dayummmmm 24:16 penyemangat kuuuuuu quotes nya",7 months ago,0,1,dokter tirta katakata ndasmuuu deeerrrrr dayummmmm 2416 semangat kuuuuuu quotes nya,4,Promosi Judi
@吳鴻昆,"mantap ko, terima kasih banyak untuk sharing-nya",7 months ago,0,1,mantap ko terima kasih sharingnya,4,Promosi Judi
@nGagetIn_0,Bapaknya ketua RW. The privilage of leadership😂,7 months ago (edited),0,2,bapak ketua rw the privilage of leadership,4,Promosi Judi
@windiekadiary96,Hahaha dokter soft spoken sekaliiiiiii,7 months ago,0,1,hahaha dokter soft spoken sekaliiiiiii,4,Promosi Judi
@SigitGuntoro-te2je,Pengen punya usaha untuk bermanfaat untuk orang lain bosss,7 months ago,0,1,ken usaha manfaat orang bosss,4,Promosi Judi
@nasywapraja,Semangat kumpulkan skill guyss💪✨🤲,7 months ago,0,1,semangat kumpul skill guyss,4,Promosi Judi
@yusufkuntoro3141, @sofyanabdilahwijaya  Di negara seperti ini lebih cocok berpikir realistis daripada idealis,7 months ago,0,0,sofyanabdilahwijaya negara cocok pikir realistis idealis,4,Promosi Judi
@otan4680,23:43 liat koceng heheyy Awok,7 months ago,0,5,2343 liat koceng heheyy awok,4,Promosi Judi
@ariefnst9982,"Jujur sekali abg ini, saya suka",7 months ago,0,1,jujur abg suka,4,Promosi Judi
@aamdante8,"Saya dulu punya privilege Pengusaha UMKM Jahit konveksi dan Sparepart Konveksi, SMP Bapak Bangkrut hingga minus. 
Dan saya sekarang punya
Tanah 140m
Tabungan 22jt
Emas LM 40gram
DPA 71jt
BPJS 41jt
privilege Pengalaman kerja tambang 11th
Mengoperasikan HD785-7 9Th, Scania P410 2th, Dozzer 1set 1 Bulan.
Mau Mulai bisnis gagal terus, karena gaada waktu, Ada darah pebisnis didalam diri saya. Kira"" Masukan apa yg bisa saya dapatkan dok?",7 months ago (edited),0,1,privilege usaha umkm jahit konveksi sparepart konveksi smp bangkrut minus tanah 140m tabung 22jt emas lm 40gram dpa 71jt bpjs 41jt privilege alam kerja tambang 11th operasi hd7857 9th scania p410 2th dozzer 1set 1 bisnis gagal gaada darah bisnis dalam masuk yg dapat dok,1,Bukan PromosiJudi
@hmmmpayahh,8:48 dodol jmbut iso ra dok,7 months ago,0,2,848 dodol jmbut iso ra dok,4,Promosi Judi
@antoneka4223,"Ngefans sama dokter tirta peng2...
Agak beda ini...
,cocok juga kalau main film layar lebar...jadi aktor comedy antaginis dsb...
Di tunggu film nya dok...",7 months ago,0,1,ngefans dokter tirta peng2 beda cocok main film layar lebarjadi aktor comedy antaginis dsb tunggu film nya dok,4,Promosi Judi
@rcy.candra,"Yang terakhir dalam banget ""jangan buru buru nikah jika tidak punya uang,kalian hanya akan menciptakan kemiskinan baru.. realistis itu penting,menyelamatkan diri sendiri belum bisa apalagi orang lain"". Terimakasih dok",7 months ago,0,0,banget buru buru nikah uangkalian cipta miskin realistis pentingmenyelamatkan orang terimakasih dok,4,Promosi Judi
@stvnchanel444,Ini juga termasuk motivasi dok😂,7 months ago,0,1,motivasi dok,4,Promosi Judi
@balokofficialsusilo99,"Dr. Tirta pas lg minum kopi, mirip ip man",7 months ago,0,0,dr tirta pas lg minum kopi ip man,4,Promosi Judi
@alfinhardi7834,Berjuang dari nol dan hasilnya nol terus 🤣,7 months ago,0,0,juang nol hasil nol,4,Promosi Judi
@sosiej,13:41 push rank 😂,7 months ago,0,0,1341 push rank,4,Promosi Judi
@ridwanarifinarchitect,realistis! mantep,7 months ago,0,0,realistis mantep,4,Promosi Judi
@TasrifNasa,"Saya berharapnya video ini muncul  5 tahun lalu, hahahaa",7 months ago,0,2,harap video muncul 5 hahahaa,4,Promosi Judi
@micropig620,"Gue lulusan sd,orang tua pengangguran dan bapak saya hanya pekerja kantoran biasa dengan tidak ada networking apapun,tapi saya bangun usaha saya dari 8 tahun yang lalu dan alhamdulilah bisa punya financial yg cukup bagus diusia saya yg hampir ke 25

Untuk sekarang saya mau buka bisnis lagi tapi masih mencari ide,buat temen2 disini memang benar hidup ini harus realistis tapi jangan sampai realistis ini membuatmu menyerah dengan keadaan",7 months ago (edited),0,0,gue lulus sdorang tua anggur kerja kantor networking apapuntapi bangun usaha 8 alhamdulilah financial yg bagus usia yg 25 buka bisnis cari idebuat temen2 hidup realistis realistis buat serah,1,Bukan PromosiJudi
@bicara_baik,"Izin download dan reupload menjadi YT Shorts ya, Kak. Akan saya sertakan sumbernya. Terima kasih sebelumnya 🙏",7 months ago,0,0,izin download reupload yt shorts ya kak serta sumber terima kasih,4,Promosi Judi
@yosepmukti1,"11:50 jika tidaknya 1. Ada 2. IPK bagus, keluarga kaya raya tapi gak ada uang..kerja tiap hari. 1 hari 16 jam. Gak kerja ketika tidur.",7 months ago,0,9,1150 tidak 1 2 ipk bagus keluarga kaya raya gak uangkerja 1 16 jam gak kerja tidur,4,Promosi Judi
@yosepmukti1,"8:24 tabungan banyak dan stabil, orang tua kaya privilige, ipk tinggi pintar. 
3 ya
2 ya
1 ya
3 tidak",7 months ago,0,11,824 tabung stabil orang tua kaya privilige ipk pintar 3 ya 2 ya 1 ya 3,4,Promosi Judi
@yosepmukti1,"8:00 anak tunggal china, jenius, doktor",7 months ago,0,20,800 anak tunggal china jenius doktor,4,Promosi Judi
@alantriprasetyo9947,"Saya kenal orang yg benar2 dari zero, dan sampai saat ini dia masih terus berjuang untuk  S3 di UGM, luarbiasa perjuangan nya...",7 months ago,0,5,kenal orang yg benar2 zero juang s3 ugm luarbiasa juang nya,4,Promosi Judi
@Syaman.,Apakah sebelumnya leluhur Dr. Tirta punya privilege ?,7 months ago,1,3,leluhur dr tirta privilege,4,Promosi Judi
@iandenpasar5397,i have no privilege at all dok💪. but financial stable💵,7 months ago (edited),0,2,i have no privilege at all dok but financial stable,4,Promosi Judi
@ine2617,"Saya ikut tunjuk jari sukses dari faktor keberuntungan. Generasi milenial yg besar dari melihat susahnya orang tua mencari nafkah, anak petani. Saat itu semangat saya meskipun miskin tapi jangan bodo, hrus rajin ibadah. Lulus kuliah faktor keberuntungan datang lowongan pekerjaan terbuka lebar, umur 22 th kerja jd bidan desa wow bgt mental di hajar hbus2 an sampe mau nyungsep. Eh umur 25 thn faktor keberuntungan datang lagi dpt suami yg kerja di perusahaan asing 😅😅. Anak sdh 3 dan alhamdulillah sdh punya tabungan properti, dana pendidikan dan pensiun. Tetap dengan usaha menahan keinginan foya2. Pas beli tanah sempat hutang bank. Alhamdulillah selesai di umur 38 th. Sekarang sdh umur 40 thn tdk ada keinginan buka usaha, jujur gak ada skil selain yg di kerjakan sekarang, takut nanti mlh ngambang dan rugi. Fokus di kesehatan dan mendidik anak agar bermental kuat.",7 months ago,0,1,jari sukses faktor untung generasi milenial yg susah orang tua cari nafkah anak tani semangat miskin bodo hrus rajin ibadah lulus kuliah faktor untung lowong kerja buka lebar umur 22 th kerja jd bidan desa wow bgt mental hajar hbus2 an sampe nyungsep eh umur 25 thn faktor untung dpt suami yg kerja usaha asing anak sdh 3 alhamdulillah sdh tabung properti dana didik pensiun usaha tahan foya2 pas beli tanah hutang bank alhamdulillah selesai umur 38 th sdh umur 40 thn tdk buka usaha jujur gak skil yg kerja takut mlh ngambang rugi fokus sehat didik anak mental kuat,3,Bukan PromosiJudi
@solymatondang8989,MIMPI - MIMPI - STROKE,7 months ago,0,4,mimpi mimpi stroke,4,Promosi Judi
@budiutomo5628,"bisnis yang dibilang oleh para youtuber adalah tai kucing
saya kelahiran 1980 dan apapun yang kamu lakukan ga cukup pantas untuk menjadikan kamu sukses dalam hal keuangan.
yang kamu dapatkan semua nya adalah pemberian dari tuhan mu
kenapa saya nyaris tiap hari kerja? ya karena itu sebuah keharusan saja",7 months ago,0,1,bisnis bilang youtuber tai kucing lahir 1980 apa laku ga jadi sukses uang dapat nya beri tuhan mu kerja ya harus,4,Promosi Judi
@angit-kuru,terima kasih Dokter🙏ilmunya,7 months ago,0,0,terima kasih dokterilmunya,4,Promosi Judi
@sahrudin3089,Penerima cuci uang bisa bacot apa ajah,7 months ago,0,0,terima cuci uang bacot ajah,4,Promosi Judi
@alifmuhammadfahru12,Ipk itu apa yah,7 months ago,0,0,ipk yah,4,Promosi Judi
@mochamadalfiyan3141,aku fans mu tirta,7 months ago,0,0,fans mu tirta,4,Promosi Judi
@MuhammadIzzudin-gx9us,“NDASS MUU.. DIERRR!!!”😂 24:16,7 months ago (edited),0,0,ndass muu dierrr 2416,4,Promosi Judi
@avay8726,"Dr Tirta membanjiri kita dengan realita hidup

Dri sini saya paham klo sukses gk selalu punya duit banyak",7 months ago,0,0,dr tirta banjir realita hidup dri paham klo sukses gk duit,4,Promosi Judi
@bayujayateknik4063,"KEBERUNTUNGAN ADALAH KETIKA KESEMPATAN BERTEMU DENGAN KEMAMPUAN.

~ Luck is Real💪",7 months ago,0,0,untung sempat temu mampu luck is real,4,Promosi Judi
@pamtzy6456,mwahal banget anjir ni vdio wajib share ke temn asli,7 months ago,0,1,mwahal banget anjir ni vdio wajib share temn asli,4,Promosi Judi
@ahmadbaihaqisanatmoko2936,Mau jadi kaya raya,7 months ago,0,1,kaya raya,4,Promosi Judi
@azizahmaharani9390,"MasyaAllah sukaa bangett dr Tirtaa, walaupun sangat tertampar fakta seenggaknya kita sadar bahwa kesadaran adalah yang terpenting untuk kita memulai perjalanan",7 months ago,0,1,masyaallah sukaa bangett dr tirtaa tampar fakta enggak sadar sadar penting jalan,4,Promosi Judi
@bimaaryap,Kalo saya pengalaman bekerja ada cuma itu aja karena finacial gak stabil terus setiap tahunnya jadi mau pilih jalan bisnis juga bingung,7 months ago,0,1,kalo alam aja finacial gak stabil tahun pilih jalan bisnis bingung,4,Promosi Judi
@Laskarngaritindo,"Sya sering nangis karna emang di bisnis uncertainty, bener banget. Ssya menikah dengan suami yg keluarga basicnya dagang, sdgkn saya hidupnya teratur , itu aja bkin hidup saya naik turun kyk roll coaster",7 months ago,0,0,sya nang karna emang bisnis uncertainty bener banget ssya meni suami yg keluarga basicnya dagang sdgkn hidup atur aja bkin hidup turun kyk roll coaster,4,Promosi Judi
@Putin72,"Terimakasih dok, saya akan lebih giat lagi bekerja",7 months ago,0,1,terimakasih dok giat,4,Promosi Judi
@MishbahulFalih,Andalan🤟,7 months ago,0,1,andal,4,Promosi Judi
@Nopanpratamaaa,25:16,7 months ago,0,1,2516,4,Promosi Judi
@dennymaulanda5581,nih orang 😅🤣,7 months ago,0,1,nih orang,4,Promosi Judi
@aziz_bunciz23,"privilege is awak sehat seger waras, ati sing bakoh, lan pundak sing dikuat” no kanggo ngadepi kenyataan dok🙌🏻.
ahh jawaa ga bisa bacaa! terjemahin sendirii🫵🏻",7 months ago,0,1,privilege is awak sehat seger waras ati sing bakoh lan pundak sing kuat no kanggo ngadepi nyata dok ahh jawaa ga bacaa terjemahin sendiri,4,Promosi Judi
@yosepmukti1,10:44 sudah dijelaskan. Ada suaranya,7 months ago,0,3,1044 suara,4,Promosi Judi
@M2mbox,"Tetangga saya laki2 usia 38 tahun lulusan SARJANA HUKUM sekarang jualan cilok.
 Padahal anak orang kaya di kampung saya.
 Keponakan saya berusia 22 tahun SMP tidak Lulus sukarang jadi bos konveksi dg omset ratusan juta per bulan.
 Tetangga kampung sebelah dulu tukang rongsok , sekarang  punya diler bus dan mobil.",7 months ago (edited),1,2,tetangga laki2 usia 38 lulus sarjana hukum jual cilok anak orang kaya kampung keponakan usia 22 smp lulus sukarang bos konveksi dg omset ratus juta tetangga kampung belah tukang rongsok diler bus mobil,4,Promosi Judi
@jidot912,Mahal bgt kelas ini 🔥,7 months ago,0,2,mahal bgt kelas,4,Promosi Judi
@lslosaga123,"Saya berbisnis agar keuanganku stabil, karna saya takut saat saya tidak memiliki uang, dengan mudahnya saya menjuala agama dan mengorbankan akhirat hanya untuk mendapatkan uang atau dunia. Sebagaimana kebanyakan orang muslim zaman sekarang.",7 months ago,0,0,bisnis uang stabil karna takut milik uang mudah menjuala agama korban akhirat uang dunia banyak orang muslim zaman,4,Promosi Judi
@Skimaprinting,"top nyeneni uwong tenan iki,tp marai nguyu ngekek😅",7 months ago (edited),0,0,top nyeneni uwong tenan ikitp mara nguyu ngekek,4,Promosi Judi
@pendidikanfhunsut-jh9pl,saya beli juga barang bekas..,7 months ago,0,0,beli barang bekas,4,Promosi Judi
@Pinkpen0.2,"Baru lulus smk 6 bulan ±. Tabungan saya saat ini 300ribu, selama 6 bulan baru kerja 16 hari kelola toko orang.
Bapak kuli bangunan, ibu dirumah ngurus adek 2 masin TK dan baru SD. Bapak lulusan SD, Ibu SMP gak selesai. Privilege saya punya hp masih bisa buat nonton YouTube, masih kebeli kuota internet 1 atau 2 minggu sekali. 
Bisa service hp yang mudah"" (ganti lcd, ganti tombol) Belum bisa lebih dari itu karena keterbatasan alat service dan modal.

Punya rencana mau jualan es pinggir jalan dengan modal saat ini.

Ingin kuliah tapi ekonomi ga cukup, persiapan kuliah juga ga cukup, saya baru tau di akhir masa sekolah bahwa pendidikan itu penting (saya ga di beri tahu oleh orang tua saya, bahwa pendidikan itu penting, mungkin mereka juga ga ngerti). Parenting dari ortu hanya adab perilaku yang baik, sisanya tidak diajarkan. Ortu saya bilang kerja itu penting. Tapi lowongan yang ditawarkan kepada saya semuanya lowongan nyogok/ada uang Adm, uang rokok. Alasan saya ingin berjualan  karena saya ga mau pinjam uang ke orang cuma buat nyogok pekerjaan sebagai operator produksi.

Saya ada motor bebek dari kakek, pajak masih aktif, saya juga punya SIM tanpa tembak/nyogok.

Saya minta saran sebaiknya apa yang harus saya lakukan untuk memperbaiki dan menstabilkan ekonomi keluarga saya dengan latar belakang saya yang seperti ini, mungkin ada orang yang berpengalaman/pakar bisa membagi pengetahuannya ke saya.

Maaf jika ketikan saya belepotan/berantakan, semoga masih bisa dipahami 🙏",7 months ago,0,0,lulus smk 6 tabung 300ribu 6 kerja 16 kelola toko orang kuli bangun rumah ngurus adek 2 masin tk sd lulus sd smp gak selesai privilege hp nonton youtube kebel kuota internet 1 2 minggu service hp mudah ganti lcd ganti tombol batas alat service modal rencana jual es pinggir jalan modal kuliah ekonomi ga siap kuliah ga tau sekolah didik ga orang tua didik ga ngerti parenting ortu adab perilaku sisa ajar ortu bilang kerja lowong tawar lowong nyogokada uang adm uang rokok alas jual ga pinjam uang orang nyogok kerja operator produksi motor bebek kakek pajak aktif sim tembaknyogok saran laku baik stabil ekonomi keluarga latar orang berpengalamanpakar bagi tahu maaf keti belepotanberantakan moga paham,0,Bukan PromosiJudi
@indraindrawan1783,"Ok), Terimakasih Dr. Tirta",7 months ago,0,0,ok terimakasih dr tirta,4,Promosi Judi
@AchmadChoirul-o7l,"Dari 3 point yg disampaikan, saya hanya punya 1, networking. Alhamdulillah, saya punya bisnis dan bisa dikatakan sukses.

Sebenarnya (mungkin) ada faktor lagi selain 3 yg disebutkan Pak Tirta. Skill yg diasah terus menerus dan Attitude yg bagus...",7 months ago (edited),0,0,3 point yg 1 networking alhamdulillah bisnis sukses faktor 3 yg tirta skill yg asah terus attitude yg bagus,1,Bukan PromosiJudi
@johnwahyu1276,"Jangankan ipk jelek, punya ipk aja ngga, i'm done😂 saya gak punya 3 poin yg disebutkan. tapi alhamdulillah masih bisa survive sebagai karyawan sampai sekarang🎉",7 months ago,0,0,ipk jelek ipk aja ngga im done gak 3 poin yg alhamdulillah survive karyawan,4,Promosi Judi
@mthrn4252,"betul kerja duluu, nabung dikit2 umur 20an nabung mniman sebualn 300-1 juta perbulan gpp, invest buat diumur 30an, saya udh jalanin",7 months ago,0,1,kerja duluu nabung dikit2 umur 20an nabung mniman sebualn 3001 juta bulan gpp invest umur 30an udh jalanin,4,Promosi Judi
@zulkarnaenmasud5658,"generasi sandwich, ngga punya relasi bagus, ipk 3.
lulus kuliah cuma punya tabungan 10jt bikin angkringan sama jualan tembakau linting, cuma dapet capenya😂
“bekerjalah, bekerjalah!!”
ya akhirnya pergi kejepang nyari modal, udah jalan 3 thn udah bikin usaha ayam petelur, walopun belum gede tapi masih proses",7 months ago,0,0,generasi sandwich ngga relasi bagus ipk 3 lulus kuliah tabung 10jt bikin angkring jual tembakau linting dapet cape kerja kerja ya pergi kejepang nyari modal udah jalan 3 thn udah bikin usaha ayam telur walopun gede proses,4,Promosi Judi
@adamfirdaus9272,Liverpool aman dokter tirta?,7 months ago,0,0,liverpool aman dokter tirta,4,Promosi Judi
@mnoerfajri,"Tabungan ga ada
Privilage ga ada
Pengalaman kerja kosong
IPK rendah

Kebanyakan Push Rank, Beban Negara
😂😂😂",7 months ago (edited),0,0,tabung ga privilage ga alam kerja kosong ipk rendah banyak push rank beban negara,4,Promosi Judi
@pingkyapriliaa3569,Berasa lagi diomelin🤧,7 months ago,0,0,asa diomelin,4,Promosi Judi
@man-of-lyrics,"Libepul lagi beruntung?..beruntung dari segi mana dok?...udah 5x beruntun kalah EPL,mana udah di scam writz lagi,masa dibeli 120j tapi 11 match 0 goal,0 assist...belum isak lagi,dengan rekor transfer britain,baru cetak 1 goal,itupun di karabao cup...udah bertimpa timpa sial nya dok..😂😂😂😂😂",7 months ago,0,0,libepul beruntungberuntung segi dokudah 5x untun kalah eplmana udah scam writz lagimasa beli 120j 11 match 0 goal0 assistbelum isak lagidengan rekor transfer britainbaru cetak 1 goalitupun karabao cupudah timpa timpa sial nya dok,4,Promosi Judi
@ilhamdwiiheryanto8812,"modal pengalaman kerja doang berani² nya nonton ginian🤣 niat nya pengen buka usaha dagang, buat ada perubahan hidup aja, tapi gajadi dah wkwk",7 months ago,0,0,modal alam kerja doang berani nya nonton ginian niat nya ken buka usaha dagang ubah hidup aja gajadi dah wkwk,4,Promosi Judi
